Facility ID,Tenant ID,Facility Chemical Storage Location ID,Facility Chemical ID,Storage Location ID,Unit,Max Amount,Storage Type,Storage Type Description,Pressure,Temperature,Unnamed: 11
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,d69c6fe8-1fc8-460e-a9bc-3bbb3b80a8a4,637d0953-c5d0-5787-b5d6-ab226e7d31b7,6b3aaef5-539c-4d11-82c8-0f35fc9ce427,GALLONS,0.0,PLASTIC_BOTTLE,Inside shelf,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,22ced5e2-b484-4c7c-8fbf-86254b504a74,aa01760e-43e1-5b70-aee8-f9746454008c,21889f4f-8018-4aec-8166-30ca1924b31d,GALLONS,0.0,PLASTIC_BOTTLE,Inside shelfs,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,29808729-17e8-4250-b38f-eadf3ddacfbb,4ee669ef-e629-552f-99c9-7cf59cae7ede,f2b164df-da67-44f9-a2b8-02ab4d9a2ca2,GALLONS,0.0,PLASTIC_BOTTLE,Inside workshop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,df081c55-9572-43d6-8a05-92060a5ec581,f1343129-818a-5381-b6a8-607631858bc4,46144ccc-720f-4172-b179-20fe90767db5,GALLONS,0.0,PLASTIC_BOTTLE,Inside shelf,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,3ac0c3c0-f663-4ad8-9338-e56dfdc3fcbf,9d7cd86a-0d71-58df-9b2f-97e6b61ce6b3,e3f6489f-0d94-4d96-8649-e5ccb0a906d8,GALLONS,0.0,TANK_INSIDE_BUILDING,Inside shelf,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,5643798c-cb09-4226-b83d-e0f8e4dc7830,ec29a610-670c-592f-b169-57cb4999050c,1b623b87-f17e-467f-afc1-f66ea7e7f4b3,GALLONS,0.0,PLASTIC_BOTTLE,Inside workshop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,98cde3e8-6039-4fc6-9b57-a1dae33594ab,5c8cb3e1-1b5c-5141-8f3f-7257a2d02494,fcae675a-aaa4-404a-ac98-087c014e5ad2,GALLONS,0.0,TANK_INSIDE_BUILDING,Inside workshop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,fd88b8d1-9c53-4e23-b3f5-3ae770634b9b,315859d2-8cb6-57d1-95c3-4c62b20dddfa,1b1ab3e1-3325-4cec-b375-2f80efa667c0,GALLONS,0.0,TANK_INSIDE_BUILDING,Inside shelf,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,4c2167fb-e1dd-45d8-b59c-855d0c2fd4e4,12a42aee-6b3b-5a61-baf8-d3b4bd1082de,0898e00d-8f75-44b2-931b-84ffbfa08423,GALLONS,0.0,PLASTIC_BOTTLE,Inside service area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,65f6a865-7a7a-4bc0-bc38-a2117e805df5,b37e69cf-cb89-5023-bed7-99224b096be9,85d414be-0179-4037-ab40-025ea706be96,GALLONS,0.0,PLASTIC_BOTTLE,Inside shelf,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,6fcc9e36-41a4-4b8c-987b-5f9387e3627c,a7b94e3a-6ae4-569a-a8a8-5a1f95005147,2d85e0eb-7f49-4645-af18-9cee5f4aafee,GALLONS,0.0,PLASTIC_BOTTLE,Inside Building/Service Workshop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,0b982a2b-649d-4e02-84fa-20137380cc6f,5a1bd0d9-f64d-53c9-9070-633de248d742,5d41bd98-d09b-46d0-88fe-e4eb9a219158,GALLONS,0.0,PLASTIC_BOTTLE,Inside Buildings/ Service Workshops. waste oil tanks,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,60263fd3-ff64-4cbb-be87-c8f456d9aad3,7ef05e0c-63ec-573a-8a5f-3956901951a3,9aed1e81-f99f-47b1-9611-2ab3e03fcbfe,GALLONS,0.0,PLASTIC_BOTTLE,south side of service area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
49b18507-9614-424b-8b9f-7b35efbb4ba1,5a9b2331-09e9-4bea-b35d-1556e4a160b2,28415474-c182-45ac-bfde-dc9a0f89a56e,9e6cfe24-eed4-5fb2-94dc-74961c5fcc5f,c7bffc03-978d-4793-b1e6-9417e266321b,GALLONS,12.5,PLASTIC_BOTTLE,south side of service area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,4d80b7fa-1a7b-4a5b-9282-bd4b3363b212,e476455c-3ae4-598a-9d2f-7b57d671a8c3,d2299b20-edba-47ae-bddb-844d67f314c2,POUNDS,2.0,TANK_CAR,south side of storage area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,214c1119-bdff-45ce-8237-edbebf3cef52,b2d40e9b-d9af-5abf-80a7-108f09ba694f,7ba299bc-f906-4691-bc4a-cb38a02f6b38,POUNDS,4.0,STEEL_DRUM,south side of service area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,bfd5a651-4425-4a8d-8e43-a4f76a08f420,b91605f9-9f67-5b3d-a322-96cbf851b582,d05af3ec-da17-4c9b-bb0b-c36e458f02d7,POUNDS,2.0,STEEL_DRUM,south side of service area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,b8430108-149a-4a49-957d-fc937e48c59a,521945a2-1437-56b9-bfc5-eaf627f84afc,1645cb1e-0b0d-4e97-8ccd-b79569e325ba,POUNDS,2.0,STEEL_DRUM,south side of service area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,2af12dab-0049-4ce0-a478-40758125615f,56f0c3c2-33bd-5cf3-8d8e-2a288db979a3,4875004d-e99d-411e-9cf4-8d9dcec90a26,GALLONS,120.0,TANK_INSIDE_BUILDING,sw side of service area in compressor room,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,8cc9debc-df54-4f4e-ae54-1e2145e5116a,d28da352-3d9a-509f-8874-6de170817dc4,32f1eb83-4ec2-48d4-a47b-8dce6655300a,GALLONS,120.0,TANK_INSIDE_BUILDING,sw side of service area in compressor room,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,df5262ef-e489-4fb4-954b-235977968a90,c70d4b31-e414-5902-b140-fa77952667f5,5ecc1fb5-994c-4300-95c9-ab6a67d8f599,GALLONS,240.0,TANK_INSIDE_BUILDING,sw side of service area in compressor room,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,4677110c-a42d-48d8-8861-2bd30cb9fa95,b6e564ea-55cb-512b-ab12-d7f4e1a5c221,159e8f4e-539d-4d2b-9403-c07c4cf699c5,GALLONS,240.0,TANK_INSIDE_BUILDING,South side of Service area  west of divide,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,f8b0840c-421d-4d9d-a80a-eebe3bec9ab4,3a2bedbf-8405-5f18-be1d-2db35b8bdda6,efdd4d44-03ad-4d00-a9a7-4dea61c9342e,GALLONS,240.0,TANK_INSIDE_BUILDING,Stored inside Parts Department,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,821a49dd-885d-497c-a576-68f4a33d2d0f,56fddf00-95a7-5ba3-96a3-7e1959571bf8,af83d6cc-b106-425c-8458-98a7349f096f,POUNDS,120.0,STEEL_DRUM,Stored in Parts department,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,5b0bc77d-c8f6-4ff5-b567-f57405f5f7f5,92569cc9-9657-51d5-b328-baf20d59ecb2,b2d8f428-d5b1-4362-ae7f-522b6f7268d5,GALLONS,10.0,CYLINDER,south side of service area,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,55b31ab3-b2f2-48e1-932a-b7ca406d1d21,a52b7999-d705-561b-aed5-1572bf5defc7,80630105-b26e-4392-8002-8a8ede2f4a33,POUNDS,10.0,CYLINDER,sw side of service area in compressor room,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,b25d42f9-d915-4b38-806c-3ee4981c88f2,a0e8616f-3447-555b-b903-3ced6999ef1f,03d60892-5e6f-49bc-9708-a1d68d51a27d,GALLONS,120.0,TANK_INSIDE_BUILDING,SW side of building - in Parking lot,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,3f0de42c-44d6-4959-8deb-b0f98aa2b831,e1ec121e-07d6-52d3-a4e1-0393942694a2,bb397d6e-f156-45a9-9f28-0f6de3f7ad5a,GALLONS,500.0,TANK_INSIDE_BUILDING,Storage area upstairs above parts department,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,221bb41e-1289-4a69-9a84-60136b111be2,2579061d-9f90-5426-a7b1-bf88e57e81cd,98675676-44f1-426e-92cc-a338935f22de,GALLONS,1500.0,ABOVEGROUND_STORAGE_TANK,sw side of service area in compressor room,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,f8740aab-e749-457a-99b3-62d9efd08cff,2d53c3bc-0a38-53d4-bb15-5e7243adcb39,09bdfc6b-1e3c-4f50-92f0-22c133f8ab3b,LITERS,10.0,CYLINDER,West end of Metal Shop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,fa3650b5-1c0e-41eb-99e8-2b05c877bcfd,29c88be7-7b60-532e-a19e-121ca47946de,d762cf6d-ac9a-4049-abd0-e9946269a501,GALLONS,0.0,STEEL_DRUM,West end of the Metal Shop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
dcc55b73-0822-47e8-a18a-97561dbf735f,5a9b2331-09e9-4bea-b35d-1556e4a160b2,ff20e031-90b3-4f82-8681-407b2bf800ac,fd6a1a62-15c4-578e-a4b0-0ffdbb3f6691,52be27a6-5e93-4ed7-a8ab-8fbc84e898ab,GALLONS,200.0,TANK_INSIDE_BUILDING,Parked and Charged on North side of New Car Prep - Overnight ,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
b66a0187-e901-4d48-8539-4c9270e7180c,5a9b2331-09e9-4bea-b35d-1556e4a160b2,e448166d-2a13-4a4a-abcf-de7bac515115,ccf8f184-8ff6-551c-9dd1-576f2300bb41,c818ca3d-08dc-46c9-b76b-066b5c94ac12,POUNDS,300.0,CYLINDER,West side of Metal Shop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
b66a0187-e901-4d48-8539-4c9270e7180c,5a9b2331-09e9-4bea-b35d-1556e4a160b2,9b4f744c-981d-49cb-8a7d-147108687dbd,01a576b5-25ce-5d5c-803a-fca1dd992b62,95371277-5cb3-4b12-b7b2-00b6f19a6cfc,POUNDS,75.0,CYLINDER,In the South end of the shop - Parts room ,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
b66a0187-e901-4d48-8539-4c9270e7180c,5a9b2331-09e9-4bea-b35d-1556e4a160b2,aa18e8c1-3b3a-48c2-9dee-34ef0d85eafd,e7b3aa21-81e8-5ed4-9379-7ca516a50036,263fc9f8-a817-4dad-afd5-619562593276,POUNDS,180.0,CASE,West Side of Paint Shop,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
b66a0187-e901-4d48-8539-4c9270e7180c,5a9b2331-09e9-4bea-b35d-1556e4a160b2,26d9c15d-31a6-4325-8c70-7ce783a86483,ba734255-9ac4-5461-8e41-eb364b35f27d,0afda137-247e-45ce-b443-1183eb4ed592,GALLONS,12.5,CYLINDER,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
b66a0187-e901-4d48-8539-4c9270e7180c,5a9b2331-09e9-4bea-b35d-1556e4a160b2,1304639a-ebe9-4d10-9d05-24c2c063dd21,e5463bed-4b88-5b8f-9bb8-90638d4d26cf,4b1307d4-a1ba-4df1-839d-4c5f89e3e155,GALLONS,0.078125,PLASTIC_BOTTLE,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,
b66a0187-e901-4d48-8539-4c9270e7180c,5a9b2331-09e9-4bea-b35d-1556e4a160b2,c3f9d8ec-d8b0-430c-8579-14d6f7cae417,1192b9e3-0343-5cc4-9bc3-fb597c0775f5,35985021-0636-4483-b6f8-1355bece737e,GALLONS,55.0,STEEL_DRUM,,AMBIENT_PRESSURE,AMBIENT_TEMPERATURE,